2672407;R;R-Peaks             
2673371;R;R-Peaks             
2674336;R;R-Peaks             
2675328;R;R-Peaks             
2676261;R;R-Peaks             
2677173;R;R-Peaks             
2678111;R;R-Peaks             
2679079;R;R-Peaks             
2679992;R;R-Peaks             
2680931;R;R-Peaks             
2681856;R;R-Peaks             
2682729;R;R-Peaks             
2683610;R;R-Peaks             
2684529;R;R-Peaks             
2685487;R;R-Peaks             
2686453;R;R-Peaks             
2687394;R;R-Peaks             
2688337;R;R-Peaks             
2689329;R;R-Peaks             
2690351;R;R-Peaks             
2691339;R;R-Peaks             
2692331;R;R-Peaks             
2693333;R;R-Peaks             
2694348;R;R-Peaks             
2695341;R;R-Peaks             
2696360;R;R-Peaks             
2697349;R;R-Peaks             
2698296;R;R-Peaks             
2699289;R;R-Peaks             
2700272;R;R-Peaks             
2701236;R;R-Peaks             
2702183;R;R-Peaks             
2703134;R;R-Peaks             
2704038;R;R-Peaks             
2704953;R;R-Peaks             
2705802;R;R-Peaks             
2706615;R;R-Peaks             
2707469;R;R-Peaks             
2708415;R;R-Peaks             
2709399;R;R-Peaks             
2710383;R;R-Peaks             
2711363;R;R-Peaks             
2712321;R;R-Peaks             
2713274;R;R-Peaks             
2714224;R;R-Peaks             
2715209;R;R-Peaks             
2716170;R;R-Peaks             
2717166;R;R-Peaks             
2718181;R;R-Peaks             
2719195;R;R-Peaks             
2720192;R;R-Peaks             
2721079;R;R-Peaks             
2721976;R;R-Peaks             
2722859;R;R-Peaks             
2723766;R;R-Peaks             
2724643;R;R-Peaks             
2725504;R;R-Peaks             
2726389;R;R-Peaks             
2727358;R;R-Peaks             
2728319;R;R-Peaks             
2729277;R;R-Peaks             
2730246;R;R-Peaks             
2731208;R;R-Peaks             
2732116;R;R-Peaks             
2732996;R;R-Peaks             
2733913;R;R-Peaks             
2734847;R;R-Peaks             
2735751;R;R-Peaks             
2736669;R;R-Peaks             
2737626;R;R-Peaks             
2738589;R;R-Peaks             
2739540;R;R-Peaks             
2740483;R;R-Peaks             
2741384;R;R-Peaks             
2742339;R;R-Peaks             
2743215;R;R-Peaks             
2744054;R;R-Peaks             
2744850;R;R-Peaks             
2745630;R;R-Peaks             
2746482;R;R-Peaks             
2747423;R;R-Peaks             
2748318;R;R-Peaks             
2749251;R;R-Peaks             
2750178;R;R-Peaks             
2751063;R;R-Peaks             
2751969;R;R-Peaks             
2752887;R;R-Peaks             
2753786;R;R-Peaks             
2754690;R;R-Peaks             
2755607;R;R-Peaks             
2756537;R;R-Peaks             
2757446;R;R-Peaks             
2758392;R;R-Peaks             
2759362;R;R-Peaks             
2760331;R;R-Peaks             
2761273;R;R-Peaks             
2762256;R;R-Peaks             
2763217;R;R-Peaks             
2764204;R;R-Peaks             
2765140;R;R-Peaks             
2766080;R;R-Peaks             
2767031;R;R-Peaks             
2767969;R;R-Peaks             
2768915;R;R-Peaks             
2769830;R;R-Peaks             
2770727;R;R-Peaks             
2771616;R;R-Peaks             
2772482;R;R-Peaks             
2773348;R;R-Peaks             
2774271;R;R-Peaks             
2775182;R;R-Peaks             
2776144;R;R-Peaks             
2777132;R;R-Peaks             
2778098;R;R-Peaks             
2779033;R;R-Peaks             
2779999;R;R-Peaks             
2780913;R;R-Peaks             
2781828;R;R-Peaks             
2782755;R;R-Peaks             
2783699;R;R-Peaks             
2784659;R;R-Peaks             
2785610;R;R-Peaks             
2786553;R;R-Peaks             
2787480;R;R-Peaks             
2788407;R;R-Peaks             
2789328;R;R-Peaks             
2790256;R;R-Peaks             
2791153;R;R-Peaks             
2792075;R;R-Peaks             
2792978;R;R-Peaks             
2793898;R;R-Peaks             
2794819;R;R-Peaks             
2795712;R;R-Peaks             
2796635;R;R-Peaks             
2797584;R;R-Peaks             
2798550;R;R-Peaks             
2799479;R;R-Peaks             
2800425;R;R-Peaks             
2801389;R;R-Peaks             
2802298;R;R-Peaks             
2803247;R;R-Peaks             
2804221;R;R-Peaks             
2805160;R;R-Peaks             
2806096;R;R-Peaks             
2807060;R;R-Peaks             
2808017;R;R-Peaks             
2808939;R;R-Peaks             
2809890;R;R-Peaks             
2810861;R;R-Peaks             
2811840;R;R-Peaks             
2812791;R;R-Peaks             
2813774;R;R-Peaks             
2814748;R;R-Peaks             
2815682;R;R-Peaks             
2816621;R;R-Peaks             
2817551;R;R-Peaks             
2818451;R;R-Peaks             
2819375;R;R-Peaks             
2820338;R;R-Peaks             
2821250;R;R-Peaks             
2822161;R;R-Peaks             
2823082;R;R-Peaks             
2823989;R;R-Peaks             
2824903;R;R-Peaks             
2825849;R;R-Peaks             
2826760;R;R-Peaks             
2827698;R;R-Peaks             
2828662;R;R-Peaks             
2829614;R;R-Peaks             
2830527;R;R-Peaks             
2831477;R;R-Peaks             
2832433;R;R-Peaks             
2833358;R;R-Peaks             
2834280;R;R-Peaks             
2835234;R;R-Peaks             
2836144;R;R-Peaks             
2837031;R;R-Peaks             
2837935;R;R-Peaks             
2838838;R;R-Peaks             
2839722;R;R-Peaks             
2840654;R;R-Peaks             
2841582;R;R-Peaks             
2842480;R;R-Peaks             
2843408;R;R-Peaks             
2844330;R;R-Peaks             
2845219;R;R-Peaks             
2846140;R;R-Peaks             
2847087;R;R-Peaks             
2847983;R;R-Peaks             
2848897;R;R-Peaks             
2849824;R;R-Peaks             
2850749;R;R-Peaks             
2851653;R;R-Peaks             
2852563;R;R-Peaks             
2853490;R;R-Peaks             
2854400;R;R-Peaks             
2855318;R;R-Peaks             
2856271;R;R-Peaks             
2857216;R;R-Peaks             
2858110;R;R-Peaks             
2859014;R;R-Peaks             
2859976;R;R-Peaks             
2860921;R;R-Peaks             
2861863;R;R-Peaks             
2862790;R;R-Peaks             
2863706;R;R-Peaks             
2864649;R;R-Peaks             
2865608;R;R-Peaks             
2866540;R;R-Peaks             
2867476;R;R-Peaks             
2868463;R;R-Peaks             
2869419;R;R-Peaks             
2870370;R;R-Peaks             
2871341;R;R-Peaks             
2872334;R;R-Peaks             
2873268;R;R-Peaks             
2874216;R;R-Peaks             
2875161;R;R-Peaks             
2876085;R;R-Peaks             
2877009;R;R-Peaks             
2877951;R;R-Peaks             
2878910;R;R-Peaks             
2879854;R;R-Peaks             
2880777;R;R-Peaks             
2881745;R;R-Peaks             
2882725;R;R-Peaks             
2883675;R;R-Peaks             
2884644;R;R-Peaks             
2885628;R;R-Peaks             
2886578;R;R-Peaks             
2887554;R;R-Peaks             
2888511;R;R-Peaks             
2889440;R;R-Peaks             
2890420;R;R-Peaks             
2891416;R;R-Peaks             
2892406;R;R-Peaks             
2893463;R;R-Peaks             
2894523;R;R-Peaks             
2895538;R;R-Peaks             
2896560;R;R-Peaks             
2897586;R;R-Peaks             
2898588;R;R-Peaks             
2899550;R;R-Peaks             
2900525;R;R-Peaks             
2901413;R;R-Peaks             
2902337;R;R-Peaks             
2903216;R;R-Peaks             
2904144;R;R-Peaks             
2905077;R;R-Peaks             
2906020;R;R-Peaks             
2906942;R;R-Peaks             
2907885;R;R-Peaks             
2908800;R;R-Peaks             
2909735;R;R-Peaks             
2910651;R;R-Peaks             
2911598;R;R-Peaks             
2912561;R;R-Peaks             
2913486;R;R-Peaks             
2914483;R;R-Peaks             
2915503;R;R-Peaks             
2916521;R;R-Peaks             
2917542;R;R-Peaks             
2918527;R;R-Peaks             
2919527;R;R-Peaks             
2920536;R;R-Peaks             
2921452;R;R-Peaks             
2922373;R;R-Peaks             
2923331;R;R-Peaks             
2924329;R;R-Peaks             
2925336;R;R-Peaks             
2926294;R;R-Peaks             
2927276;R;R-Peaks             
2928271;R;R-Peaks             
2929248;R;R-Peaks             
2930193;R;R-Peaks             
2931190;R;R-Peaks             
2932179;R;R-Peaks             
2933139;R;R-Peaks             
2934112;R;R-Peaks             
2935063;R;R-Peaks             
2936019;R;R-Peaks             
2936948;R;R-Peaks             
2937900;R;R-Peaks             
2938824;R;R-Peaks             
2939759;R;R-Peaks             
2940725;R;R-Peaks             
2941675;R;R-Peaks             
2942607;R;R-Peaks             
2943582;R;R-Peaks             
2944527;R;R-Peaks             
2945461;R;R-Peaks             
2946413;R;R-Peaks             
2947362;R;R-Peaks             
2948273;R;R-Peaks             
2949145;R;R-Peaks             
2950002;R;R-Peaks             
2950826;R;R-Peaks             
2951669;R;R-Peaks             
2952557;R;R-Peaks             
2953444;R;R-Peaks             
2954382;R;R-Peaks             
2955351;R;R-Peaks             
2956312;R;R-Peaks             
2957293;R;R-Peaks             
2958299;R;R-Peaks             
2959314;R;R-Peaks             
2960317;R;R-Peaks             
2961316;R;R-Peaks             
2962285;R;R-Peaks             
2963224;R;R-Peaks             
2964179;R;R-Peaks             
2965155;R;R-Peaks             
2966116;R;R-Peaks             
2967051;R;R-Peaks             
2967988;R;R-Peaks             
2968926;R;R-Peaks             
2969839;R;R-Peaks             
2970767;R;R-Peaks             
2971710;R;R-Peaks             
2972608;R;R-Peaks             
2973529;R;R-Peaks             
2974433;R;R-Peaks             
2975282;R;R-Peaks             
2976122;R;R-Peaks             
2976909;R;R-Peaks             
2977678;R;R-Peaks             
2978508;R;R-Peaks             
2979371;R;R-Peaks             
2980239;R;R-Peaks             
2981154;R;R-Peaks             
2982091;R;R-Peaks             
2983004;R;R-Peaks             
2983884;R;R-Peaks             
2984791;R;R-Peaks             
2985705;R;R-Peaks             
2986612;R;R-Peaks             
2987496;R;R-Peaks             
2988382;R;R-Peaks             
2989278;R;R-Peaks             
2990181;R;R-Peaks             
2991059;R;R-Peaks             
2991941;R;R-Peaks             
2992850;R;R-Peaks             
2993757;R;R-Peaks             
2994646;R;R-Peaks             
2995566;R;R-Peaks             
2996495;R;R-Peaks             
2997396;R;R-Peaks             
2998300;R;R-Peaks             
2999233;R;R-Peaks             
3000132;R;R-Peaks             
3001001;R;R-Peaks             
3001893;R;R-Peaks             
3002798;R;R-Peaks             
3003698;R;R-Peaks             
3004594;R;R-Peaks             
3005521;R;R-Peaks             
3006445;R;R-Peaks             
3007339;R;R-Peaks             
3008224;R;R-Peaks             
3009125;R;R-Peaks             
3010036;R;R-Peaks             
3010950;R;R-Peaks             
3011843;R;R-Peaks             
3012767;R;R-Peaks             
3013725;R;R-Peaks             
3014694;R;R-Peaks             
3015626;R;R-Peaks             
3016588;R;R-Peaks             
3017526;R;R-Peaks             
3018437;R;R-Peaks             
3019399;R;R-Peaks             
3020383;R;R-Peaks             
3021343;R;R-Peaks             
3022280;R;R-Peaks             
3023221;R;R-Peaks             
3024175;R;R-Peaks             
3025134;R;R-Peaks             
3026067;R;R-Peaks             
3026995;R;R-Peaks             
3027954;R;R-Peaks             
3028919;R;R-Peaks             
3029855;R;R-Peaks             
3030788;R;R-Peaks             
3031739;R;R-Peaks             
3032706;R;R-Peaks             
3033629;R;R-Peaks             
3034529;R;R-Peaks             
3035470;R;R-Peaks             
3036437;R;R-Peaks             
3037359;R;R-Peaks             
3038283;R;R-Peaks             
3039224;R;R-Peaks             
3040126;R;R-Peaks             
3040998;R;R-Peaks             
3041914;R;R-Peaks             
3042842;R;R-Peaks             
3043743;R;R-Peaks             
3044635;R;R-Peaks             
3045556;R;R-Peaks             
3046500;R;R-Peaks             
3047427;R;R-Peaks             
3048326;R;R-Peaks             
3049255;R;R-Peaks             
3050189;R;R-Peaks             
3051132;R;R-Peaks             
3052030;R;R-Peaks             
3052944;R;R-Peaks             
3053872;R;R-Peaks             
3054799;R;R-Peaks             
3055713;R;R-Peaks             
3056639;R;R-Peaks             
3057586;R;R-Peaks             
3058504;R;R-Peaks             
3059409;R;R-Peaks             
3060349;R;R-Peaks             
3061296;R;R-Peaks             
3062237;R;R-Peaks             
3063145;R;R-Peaks             
3064087;R;R-Peaks             
3065039;R;R-Peaks             
3065955;R;R-Peaks             
3066800;R;R-Peaks             
3067642;R;R-Peaks             
3068467;R;R-Peaks             
3069307;R;R-Peaks             
3070209;R;R-Peaks             
3071141;R;R-Peaks             
3072045;R;R-Peaks             
3073023;R;R-Peaks             
3074002;R;R-Peaks             
3074952;R;R-Peaks             
3075927;R;R-Peaks             
3076912;R;R-Peaks             
3077891;R;R-Peaks             
3078847;R;R-Peaks             
3079839;R;R-Peaks             
3080864;R;R-Peaks             
3081827;R;R-Peaks             
3082806;R;R-Peaks             
3083840;R;R-Peaks             
3084867;R;R-Peaks             
3085866;R;R-Peaks             
3086893;R;R-Peaks             
3087911;R;R-Peaks             
3088883;R;R-Peaks             
3089864;R;R-Peaks             
3090856;R;R-Peaks             
3091837;R;R-Peaks             
3092783;R;R-Peaks             
3093745;R;R-Peaks             
3094710;R;R-Peaks             
3095658;R;R-Peaks             
3096599;R;R-Peaks             
3097573;R;R-Peaks             
3098559;R;R-Peaks             
3099513;R;R-Peaks             
3100449;R;R-Peaks             
3101415;R;R-Peaks             
3102374;R;R-Peaks             
3103302;R;R-Peaks             
3104255;R;R-Peaks             
3105197;R;R-Peaks             
3106101;R;R-Peaks             
3106994;R;R-Peaks             
3107911;R;R-Peaks             
3108857;R;R-Peaks             
3109806;R;R-Peaks             
3110742;R;R-Peaks             
3111720;R;R-Peaks             
3112720;R;R-Peaks             
3113704;R;R-Peaks             
3114663;R;R-Peaks             
3115631;R;R-Peaks             
3116598;R;R-Peaks             
3117516;R;R-Peaks             
3118427;R;R-Peaks             
3119359;R;R-Peaks             
3120292;R;R-Peaks             
3121216;R;R-Peaks             
3122127;R;R-Peaks             
3123080;R;R-Peaks             
3124054;R;R-Peaks             
3124996;R;R-Peaks             
3125928;R;R-Peaks             
3126908;R;R-Peaks             
3127883;R;R-Peaks             
3128828;R;R-Peaks             
3129785;R;R-Peaks             
3130769;R;R-Peaks             
3131758;R;R-Peaks             
3132707;R;R-Peaks             
3133639;R;R-Peaks             
3134610;R;R-Peaks             
3135570;R;R-Peaks             
3136509;R;R-Peaks             
3137456;R;R-Peaks             
3138448;R;R-Peaks             
3139440;R;R-Peaks             
3140398;R;R-Peaks             
3141338;R;R-Peaks             
3142304;R;R-Peaks             
3143245;R;R-Peaks             
3144164;R;R-Peaks             
3145114;R;R-Peaks             
3146075;R;R-Peaks             
3146987;R;R-Peaks             
3147880;R;R-Peaks             
3148701;R;R-Peaks             
3149484;R;R-Peaks             
3150258;R;R-Peaks             
3151001;R;R-Peaks             
3151731;R;R-Peaks             
3152489;R;R-Peaks             
3153326;R;R-Peaks             
3154239;R;R-Peaks             
3155180;R;R-Peaks             
3156107;R;R-Peaks             
3157030;R;R-Peaks             
3157984;R;R-Peaks             
3158934;R;R-Peaks             
3159855;R;R-Peaks             
3160757;R;R-Peaks             
3161673;R;R-Peaks             
3162618;R;R-Peaks             
3163524;R;R-Peaks             
3164405;R;R-Peaks             
3165308;R;R-Peaks             
3166266;R;R-Peaks             
3167224;R;R-Peaks             
3168135;R;R-Peaks             
3169046;R;R-Peaks             
3169990;R;R-Peaks             
3170905;R;R-Peaks             
3171811;R;R-Peaks             
3172699;R;R-Peaks             
3173573;R;R-Peaks             
3174462;R;R-Peaks             
3175353;R;R-Peaks             
3176228;R;R-Peaks             
3177125;R;R-Peaks             
3178063;R;R-Peaks             
3179014;R;R-Peaks             
3179940;R;R-Peaks             
3180836;R;R-Peaks             
3181775;R;R-Peaks             
3182709;R;R-Peaks             
3183636;R;R-Peaks             
3184529;R;R-Peaks             
3185428;R;R-Peaks             
3186352;R;R-Peaks             
3187231;R;R-Peaks             
3188119;R;R-Peaks             
3189083;R;R-Peaks             
3190077;R;R-Peaks             
3191021;R;R-Peaks             
3191940;R;R-Peaks             
3192910;R;R-Peaks             
3193892;R;R-Peaks             
3194843;R;R-Peaks             
3195735;R;R-Peaks             
3196629;R;R-Peaks             
3197527;R;R-Peaks             
3198438;R;R-Peaks             
3199372;R;R-Peaks             
3200280;R;R-Peaks             
3201175;R;R-Peaks             
3202076;R;R-Peaks             
3202937;R;R-Peaks             
3203792;R;R-Peaks             
3204621;R;R-Peaks             
3205413;R;R-Peaks             
3206247;R;R-Peaks             
3207224;R;R-Peaks             
3208192;R;R-Peaks             
3209127;R;R-Peaks             
3210112;R;R-Peaks             
3211119;R;R-Peaks             
3212127;R;R-Peaks             
3213082;R;R-Peaks             
3214009;R;R-Peaks             
3214982;R;R-Peaks             
3215953;R;R-Peaks             
3216853;R;R-Peaks             
3217732;R;R-Peaks             
3218677;R;R-Peaks             
3219648;R;R-Peaks             
3220568;R;R-Peaks             
3221474;R;R-Peaks             
3222381;R;R-Peaks             
3223270;R;R-Peaks             
3224161;R;R-Peaks             
3225036;R;R-Peaks             
3225944;R;R-Peaks             
3226898;R;R-Peaks             
3227839;R;R-Peaks             
3228763;R;R-Peaks             
3229701;R;R-Peaks             
3230604;R;R-Peaks             
3231526;R;R-Peaks             
3232440;R;R-Peaks             
3233339;R;R-Peaks             
3234264;R;R-Peaks             
3235230;R;R-Peaks             
3236216;R;R-Peaks             
3237168;R;R-Peaks             
3238096;R;R-Peaks             
3239076;R;R-Peaks             
3240015;R;R-Peaks             
3240948;R;R-Peaks             
3241912;R;R-Peaks             
3242849;R;R-Peaks             
3243758;R;R-Peaks             
3244627;R;R-Peaks             
3245476;R;R-Peaks             
3246334;R;R-Peaks             
3247214;R;R-Peaks             
3248110;R;R-Peaks             
3249020;R;R-Peaks             
3249958;R;R-Peaks             
3250944;R;R-Peaks             
3251931;R;R-Peaks             
3252893;R;R-Peaks             
3253870;R;R-Peaks             
3254862;R;R-Peaks             
3255830;R;R-Peaks             
3256762;R;R-Peaks             
3257727;R;R-Peaks             
3258693;R;R-Peaks             
3259664;R;R-Peaks             
3260611;R;R-Peaks             
3261572;R;R-Peaks             
3262563;R;R-Peaks             
3263514;R;R-Peaks             
3264413;R;R-Peaks             
3265288;R;R-Peaks             
3266140;R;R-Peaks             
3267024;R;R-Peaks             
3267907;R;R-Peaks             
3268808;R;R-Peaks             
3269683;R;R-Peaks             
3270602;R;R-Peaks             
3271518;R;R-Peaks             
3272439;R;R-Peaks             
3273331;R;R-Peaks             
3274248;R;R-Peaks             
3275192;R;R-Peaks             
3276086;R;R-Peaks             
3276981;R;R-Peaks             
3277894;R;R-Peaks             
3278788;R;R-Peaks             
3279654;R;R-Peaks             
3280554;R;R-Peaks             
3281473;R;R-Peaks             
3282420;R;R-Peaks             
3283316;R;R-Peaks             
3284237;R;R-Peaks             
3285165;R;R-Peaks             
3286065;R;R-Peaks             
3286965;R;R-Peaks             
3287855;R;R-Peaks             
3288761;R;R-Peaks             
3289640;R;R-Peaks             
3290541;R;R-Peaks             
3291470;R;R-Peaks             
3292385;R;R-Peaks             
3293290;R;R-Peaks             
3294231;R;R-Peaks             
3295200;R;R-Peaks             
3296134;R;R-Peaks             
3297131;R;R-Peaks             
3298112;R;R-Peaks             
3299052;R;R-Peaks             
3300023;R;R-Peaks             
3300993;R;R-Peaks             
3301943;R;R-Peaks             
3302896;R;R-Peaks             
3303884;R;R-Peaks             
3304858;R;R-Peaks             
3305807;R;R-Peaks             
3306740;R;R-Peaks             
3307699;R;R-Peaks             
3308647;R;R-Peaks             
3309567;R;R-Peaks             
3310488;R;R-Peaks             
3311447;R;R-Peaks             
3312412;R;R-Peaks             
3313346;R;R-Peaks             
3314279;R;R-Peaks             
3315261;R;R-Peaks             
3316256;R;R-Peaks             
3317209;R;R-Peaks             
3318135;R;R-Peaks             
3319082;R;R-Peaks             
3320043;R;R-Peaks             
3321015;R;R-Peaks             
3321943;R;R-Peaks             
3322921;R;R-Peaks             
3323870;R;R-Peaks             
3324809;R;R-Peaks             
3325717;R;R-Peaks             
3326626;R;R-Peaks             
3327576;R;R-Peaks             
3328549;R;R-Peaks             
3329482;R;R-Peaks             
3330401;R;R-Peaks             
3331333;R;R-Peaks             
3332278;R;R-Peaks             
3333237;R;R-Peaks             
3334167;R;R-Peaks             
3335126;R;R-Peaks             
3336110;R;R-Peaks             
3337098;R;R-Peaks             
3338034;R;R-Peaks             
3338985;R;R-Peaks             
3339957;R;R-Peaks             
3340938;R;R-Peaks             
3341879;R;R-Peaks             
3342833;R;R-Peaks             
3343790;R;R-Peaks             
3344717;R;R-Peaks             
3345622;R;R-Peaks             
3346546;R;R-Peaks             
3347496;R;R-Peaks             
3348471;R;R-Peaks             
3349400;R;R-Peaks             
3350322;R;R-Peaks             
3351291;R;R-Peaks             
3352265;R;R-Peaks             
3353233;R;R-Peaks             
3354168;R;R-Peaks             
3355137;R;R-Peaks             
3356105;R;R-Peaks             
3357046;R;R-Peaks             
3357982;R;R-Peaks             
3358961;R;R-Peaks             
3359954;R;R-Peaks             
3360913;R;R-Peaks             
3361839;R;R-Peaks             
3362794;R;R-Peaks             
3363775;R;R-Peaks             
3364733;R;R-Peaks             
3365664;R;R-Peaks             
3366625;R;R-Peaks             
3367589;R;R-Peaks             
3368506;R;R-Peaks             
3369403;R;R-Peaks             
3370319;R;R-Peaks             
3371263;R;R-Peaks             
3372215;R;R-Peaks             
3373148;R;R-Peaks             
3374101;R;R-Peaks             
3375086;R;R-Peaks             
3376053;R;R-Peaks             
3376991;R;R-Peaks             
3377975;R;R-Peaks             
3378978;R;R-Peaks             
3379962;R;R-Peaks             
3380924;R;R-Peaks             
3381892;R;R-Peaks             
3382895;R;R-Peaks             
3383883;R;R-Peaks             
3384820;R;R-Peaks             
3385750;R;R-Peaks             
3386741;R;R-Peaks             
3387731;R;R-Peaks             
3388669;R;R-Peaks             
3389603;R;R-Peaks             
3390567;R;R-Peaks             
3391576;R;R-Peaks             
3392536;R;R-Peaks             
3393472;R;R-Peaks             
3394439;R;R-Peaks             
3395431;R;R-Peaks             
3396455;R;R-Peaks             
3397407;R;R-Peaks             
3398363;R;R-Peaks             
3399365;R;R-Peaks             
3400349;R;R-Peaks             
3401295;R;R-Peaks             
3402238;R;R-Peaks             
3403220;R;R-Peaks             
3404222;R;R-Peaks             
3405187;R;R-Peaks             
3406104;R;R-Peaks             
3406964;R;R-Peaks             
3407798;R;R-Peaks             
3408597;R;R-Peaks             
3409386;R;R-Peaks             
3410248;R;R-Peaks             
3411191;R;R-Peaks             
3412178;R;R-Peaks             
3413162;R;R-Peaks             
3414140;R;R-Peaks             
3415078;R;R-Peaks             
3416075;R;R-Peaks             
3417043;R;R-Peaks             
3417972;R;R-Peaks             
3418910;R;R-Peaks             
3419933;R;R-Peaks             
3420935;R;R-Peaks             
3421833;R;R-Peaks             
3422722;R;R-Peaks             
3423581;R;R-Peaks             
3424381;R;R-Peaks             
3425189;R;R-Peaks             
3426068;R;R-Peaks             
3426947;R;R-Peaks             
3427849;R;R-Peaks             
3428784;R;R-Peaks             
3429725;R;R-Peaks             
3430623;R;R-Peaks             
3431525;R;R-Peaks             
3432444;R;R-Peaks             
3433373;R;R-Peaks             
3434338;R;R-Peaks             
3435248;R;R-Peaks             
3436184;R;R-Peaks             
3437127;R;R-Peaks             
3438080;R;R-Peaks             
3439000;R;R-Peaks             
3439953;R;R-Peaks             
3440933;R;R-Peaks             
3441872;R;R-Peaks             
3442799;R;R-Peaks             
3443762;R;R-Peaks             
3444733;R;R-Peaks             
3445660;R;R-Peaks             
3446600;R;R-Peaks             
3447586;R;R-Peaks             
3448570;R;R-Peaks             
3449516;R;R-Peaks             
3450501;R;R-Peaks             
3451510;R;R-Peaks             
3452516;R;R-Peaks             
3453493;R;R-Peaks             
3454453;R;R-Peaks             
3455453;R;R-Peaks             
3456457;R;R-Peaks             
3457435;R;R-Peaks             
3458439;R;R-Peaks             
3459440;R;R-Peaks             
3460437;R;R-Peaks             
3461396;R;R-Peaks             
3462323;R;R-Peaks             
3463280;R;R-Peaks             
3464258;R;R-Peaks             
3465206;R;R-Peaks             
3466133;R;R-Peaks             
3467115;R;R-Peaks             
3468102;R;R-Peaks             
3469059;R;R-Peaks             
3469972;R;R-Peaks             
3470908;R;R-Peaks             
3471824;R;R-Peaks             
3472750;R;R-Peaks             
3473681;R;R-Peaks             
3474575;R;R-Peaks             
3475485;R;R-Peaks             
3476428;R;R-Peaks             
3477376;R;R-Peaks             
3478289;R;R-Peaks             
3479232;R;R-Peaks             
3480203;R;R-Peaks             
3481200;R;R-Peaks             
3482173;R;R-Peaks             
3483137;R;R-Peaks             
3484140;R;R-Peaks             
3485107;R;R-Peaks             
3486035;R;R-Peaks             
3486988;R;R-Peaks             
3487970;R;R-Peaks             
3488926;R;R-Peaks             
3489862;R;R-Peaks             
3490841;R;R-Peaks             
3491853;R;R-Peaks             
3492807;R;R-Peaks             
3493763;R;R-Peaks             
3494737;R;R-Peaks             
3495731;R;R-Peaks             
3496691;R;R-Peaks             
3497660;R;R-Peaks             
3498634;R;R-Peaks             
3499581;R;R-Peaks             
3500507;R;R-Peaks             
3501463;R;R-Peaks             
3502430;R;R-Peaks             
3503383;R;R-Peaks             
3504298;R;R-Peaks             
3505262;R;R-Peaks             
3506258;R;R-Peaks             
3507255;R;R-Peaks             
3508212;R;R-Peaks             
3509188;R;R-Peaks             
3510178;R;R-Peaks             
3511161;R;R-Peaks             
3512099;R;R-Peaks             
3513077;R;R-Peaks             
3514067;R;R-Peaks             
3515055;R;R-Peaks             
3516004;R;R-Peaks             
3516967;R;R-Peaks             
3517944;R;R-Peaks             
3518908;R;R-Peaks             
3519838;R;R-Peaks             
3520769;R;R-Peaks             
3521720;R;R-Peaks             
3522678;R;R-Peaks             
3523598;R;R-Peaks             
3524538;R;R-Peaks             
3525506;R;R-Peaks             
3526472;R;R-Peaks             
3527404;R;R-Peaks             
3528332;R;R-Peaks             
3529281;R;R-Peaks             
3530206;R;R-Peaks             
3531104;R;R-Peaks             
3532040;R;R-Peaks             
3533028;R;R-Peaks             
3534037;R;R-Peaks             
3535024;R;R-Peaks             
3536049;R;R-Peaks             
3537085;R;R-Peaks             
3538122;R;R-Peaks             
3539088;R;R-Peaks             
3540034;R;R-Peaks             
3540987;R;R-Peaks             
3541936;R;R-Peaks             
3542870;R;R-Peaks             
3543888;R;R-Peaks             
3544921;R;R-Peaks             
3545920;R;R-Peaks             
3546871;R;R-Peaks             
3547830;R;R-Peaks             
3548808;R;R-Peaks             
3549782;R;R-Peaks             
3550719;R;R-Peaks             
3551633;R;R-Peaks             
3552591;R;R-Peaks             
3553558;R;R-Peaks             
3554513;R;R-Peaks             
3555455;R;R-Peaks             
3556441;R;R-Peaks             
3557435;R;R-Peaks             
3558442;R;R-Peaks             
3559388;R;R-Peaks             
3560352;R;R-Peaks             
3561338;R;R-Peaks             
3562326;R;R-Peaks             
3563291;R;R-Peaks             
3564218;R;R-Peaks             
3565117;R;R-Peaks             
3566019;R;R-Peaks             
3566878;R;R-Peaks             
3567700;R;R-Peaks             
3568491;R;R-Peaks             
3569350;R;R-Peaks             
3570259;R;R-Peaks             
3571175;R;R-Peaks             
3572122;R;R-Peaks             
3573079;R;R-Peaks             
3573607;R;R-Peaks             
3574950;R;R-Peaks             
3575887;R;R-Peaks             
3576830;R;R-Peaks             
3577767;R;R-Peaks             
3578703;R;R-Peaks             
3579692;R;R-Peaks             
3580716;R;R-Peaks             
3581685;R;R-Peaks             
3582678;R;R-Peaks             
3583690;R;R-Peaks             
3584723;R;R-Peaks             
3585707;R;R-Peaks             
3586698;R;R-Peaks             
3587690;R;R-Peaks             
3588616;R;R-Peaks             
3589502;R;R-Peaks             
3590342;R;R-Peaks             
3591187;R;R-Peaks             
3592053;R;R-Peaks             
3592920;R;R-Peaks             
3593805;R;R-Peaks             
3594715;R;R-Peaks             
3595662;R;R-Peaks             
3596605;R;R-Peaks             
3597581;R;R-Peaks             
3598593;R;R-Peaks             
3599596;R;R-Peaks             
3600553;R;R-Peaks             
3601514;R;R-Peaks             
3602499;R;R-Peaks             
3603489;R;R-Peaks             
3604417;R;R-Peaks             
3605369;R;R-Peaks             
3606350;R;R-Peaks             
3607350;R;R-Peaks             
3608322;R;R-Peaks             
3609287;R;R-Peaks             
3610215;R;R-Peaks             
